Pubchem_ID,taste_cluster,MolecularWeight,ConnectivitySMILES,XLogP,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,AtomStereoCount,BondStereoCount,Volume3D,EffectiveRotorCount3D
5283366,2,210.36,CCCCCCCCCCCC=CC=O,5.9,17.1,149.0,0.0,0.0,1.0,11.0,15.0,0.0,1.0,193.8,11.0
4564493,1,114.10,CC1=C(C(=O)CO1)O,0.3,46.5,157.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,86.5,0.4
5634,6,184.27,C=CCCCCCCCCC(=O)O,3.9,37.3,141.0,0.0,1.0,2.0,9.0,13.0,0.0,0.0,162.1,9.0
530818,0,226.27,CC1=CC=CC=C1OC(=O)CC2=CC=CC=C2,3.2,26.3,243.0,0.0,0.0,2.0,4.0,17.0,0.0,0.0,185.9,4.0
6436336,0,182.26,CCCCCC=CC=CC(=O)OC,3.6,26.3,181.0,0.0,0.0,2.0,7.0,13.0,0.0,2.0,160.4,7.0
21885377,1,168.23,C=CCCCC1CCCC(=O)O1,2.4,26.3,163.0,0.0,0.0,2.0,4.0,12.0,1.0,0.0,142.0,5.0
43045,3,240.34,CC1CCC(C(C1)OC(=O)CC(=O)C)C(C)C,3.4,43.4,283.0,0.0,0.0,3.0,5.0,17.0,3.0,0.0,197.3,6.2
79049,3,102.13,CCC(C)OC=O,1.5,26.3,52.0,0.0,0.0,2.0,3.0,7.0,1.0,0.0,85.3,3.0
88332,0,138.21,CC1=CCCC(C1=O)(C)C,2.2,17.1,187.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,118.2,0.6
8658,1,136.15,COC1=CC=CC=C1C=O,1.7,26.3,112.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,111.0,2.0
39914,0,168.23,CCCCCC1CC=CC(=O)O1,3.1,26.3,173.0,0.0,0.0,2.0,4.0,12.0,1.0,0.0,141.8,4.6
6140,0,165.19,C1=CC=C(C=C1)CC(C(=O)O)N,-1.5,63.3,153.0,0.0,2.0,3.0,3.0,12.0,1.0,0.0,132.1,3.0
121738,7,228.37,CCCCCCCCCC(=O)OCC(C)C,5.5,26.3,164.0,0.0,0.0,2.0,11.0,16.0,0.0,0.0,202.9,11.0
68470,0,159.18,CC(=O)N1C=CC2=CC=CC=C21,2.6,22.0,190.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,131.0,1.0
5463933,6,180.29,CCCCCC=CCCC=CC=O,3.8,17.1,157.0,0.0,0.0,1.0,8.0,13.0,0.0,2.0,165.3,8.0
520455,4,214.34,CCCCCCCCOC(=O)C(C)CC,4.9,26.3,155.0,0.0,0.0,2.0,10.0,15.0,1.0,0.0,189.7,10.0
24835,1,192.21,COC1=C(C=CC(=C1)CC=C)OC=O,2.3,35.5,191.0,0.0,0.0,3.0,5.0,14.0,0.0,0.0,154.2,5.0
16299,1,208.25,CCCCCOC(=O)C1=CC=CC=C1O,5.2,46.5,191.0,0.0,1.0,3.0,6.0,15.0,0.0,0.0,170.1,6.0
6436311,1,142.20,CCC=C(C)C(=O)OCC,2.1,26.3,136.0,0.0,0.0,2.0,4.0,10.0,0.0,1.0,122.6,4.0
11039,3,102.13,CC(C)C(=O)OC,1.2,26.3,66.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,86.1,2.0
118146,2,176.25,CC(C)C1=CC=C(C=C1)C(C)C=O,3.0,17.1,155.0,0.0,0.0,1.0,3.0,13.0,1.0,0.0,152.4,3.0
49988,3,228.37,CCCC(=O)OCCC(C)CCCC(C)C,5.1,26.3,176.0,0.0,0.0,2.0,10.0,16.0,1.0,0.0,201.8,10.0
5352459,4,184.27,CCCC=CCOC(=O)C(C)CC,3.4,26.3,161.0,0.0,0.0,2.0,7.0,13.0,1.0,1.0,161.8,7.0
7060,0,143.18,CC1=NC2=CC=CC=C2C=C1,2.6,12.9,133.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,120.7,0.0
24433,7,193.24,CCCCOC(=O)C1=CC=CC=C1N,3.5,52.3,182.0,0.0,1.0,3.0,5.0,14.0,0.0,0.0,158.0,5.0
8193,0,186.33,CCCCCCCCCCCCO,5.1,20.2,81.0,0.0,1.0,1.0,10.0,13.0,0.0,0.0,171.6,10.0
10874,2,135.21,CCCCC1=CN=CC=C1,2.5,12.9,80.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,119.0,3.0
113204,0,124.14,COCC1=NC=CN=C1,-0.5,35.0,77.0,0.0,0.0,3.0,2.0,9.0,0.0,0.0,100.1,2.0
517863,1,214.34,CCCCCCCCCOC(=O)C(C)C,5.0,26.3,153.0,0.0,0.0,2.0,10.0,15.0,0.0,0.0,190.4,10.0
151986522,2,258.44,CCCCCCOC(CCCCC)OCCCC,6.0,18.5,148.0,0.0,0.0,2.0,14.0,18.0,1.0,0.0,231.5,14.0
5282709,4,128.17,CCCCC=CC(=O)O,2.1,37.3,105.0,0.0,1.0,2.0,4.0,9.0,0.0,1.0,110.1,4.0
10408,1,268.5,CC(C)CCCC(C)CCCC(C)CCCC(=O)C,6.9,17.1,220.0,0.0,0.0,1.0,12.0,19.0,2.0,0.0,245.0,12.0
8038,3,116.16,CC(C)COC(=O)C,1.8,26.3,76.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,99.3,3.0
101599349,2,216.36,CCCCCC(OCC)OCCC(C)C,4.5,18.5,124.0,0.0,0.0,2.0,10.0,15.0,1.0,0.0,191.6,10.0
5283356,1,168.28,CCCCCCCCC=CC=O,4.2,17.1,116.0,0.0,0.0,1.0,8.0,12.0,0.0,1.0,154.7,8.0
243691,6,256.42,CCCCCCCCCCCCOC(=O)C(C)C,6.6,26.3,188.0,0.0,0.0,2.0,13.0,18.0,0.0,0.0,229.5,13.0
66967,5,312.5,CCCCCCCCCCCCCCCC(=O)OCC(C)C,8.8,26.3,236.0,0.0,0.0,2.0,17.0,22.0,0.0,0.0,,
5364759,6,282.5,CCCCCCC=CCCCCCCCC(=O)OCC,6.9,26.3,234.0,0.0,0.0,2.0,15.0,20.0,0.0,1.0,253.0,15.0
5363526,0,154.25,CC=C(C)C1CCC(O1)(C)C,2.7,9.2,168.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,135.7,2.0
8158,6,158.24,CCCCCCCCC(=O)O,3.5,37.3,99.0,0.0,1.0,2.0,7.0,11.0,0.0,0.0,138.3,7.0
8048,1,200.32,CCCCCCCCCC(=O)OCC,4.6,26.3,132.0,0.0,0.0,2.0,10.0,14.0,0.0,0.0,177.4,10.0
931,0,128.17,C1=CC=C2C=CC=CC2=C1,3.3,0.0,80.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,103.0,0.0
61085,7,226.35,CC(C)C(=O)OCCC(C)CCCC(=C)C,5.1,26.3,219.0,0.0,0.0,2.0,9.0,16.0,1.0,0.0,199.9,9.0
5365589,4,100.16,CC=CCCCO,1.2,20.2,48.0,0.0,1.0,1.0,3.0,7.0,0.0,1.0,90.9,3.0
8138,3,198.30,COC(=O)CCCCCCCCC=C,4.2,26.3,152.0,0.0,0.0,2.0,10.0,14.0,0.0,0.0,175.8,10.0
119831,0,220.35,CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,3.6,20.2,343.0,0.0,1.0,1.0,0.0,16.0,5.0,0.0,185.3,1.4
11567,0,112.17,CC1CCCC(=O)C1,1.4,17.1,96.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,96.0,1.0
519382,3,194.31,CC1=C(C(CCC1)(C)C)CCC(=O)C,2.7,17.1,258.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,168.8,3.8
6365451,4,184.27,CCCCCCC=CCOC(=O)C,3.6,26.3,150.0,0.0,0.0,2.0,8.0,13.0,0.0,1.0,162.7,8.0
6544,1,138.21,CC1=CC(=O)CC(C1)(C)C,1.6,17.1,187.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,118.3,0.6
643731,2,138.21,CCC=CCCC=CC=O,2.2,17.1,123.0,0.0,0.0,1.0,5.0,10.0,0.0,2.0,125.8,5.0
19838,3,130.18,CCOC(=O)C(C)(C)C,1.9,26.3,100.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,111.0,3.0
1549018,3,164.24,CCC=CCC1=C(CCC1=O)C,2.2,17.1,233.0,0.0,0.0,1.0,3.0,12.0,0.0,1.0,145.3,3.4
16800,2,149.23,CCCCCC1=CC=CC=N1,2.9,12.9,90.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,132.7,4.0
6970,5,276.4,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2O)C(C)C,5.4,46.5,326.0,0.0,1.0,3.0,4.0,20.0,3.0,0.0,223.4,5.2
75320,4,242.40,CCCCCCCCCC(=O)OCCC(C)C,5.9,26.3,176.0,0.0,0.0,2.0,12.0,17.0,0.0,0.0,215.2,12.0
5364949,0,198.34,CCCCCCCCCCC=CCO,5.2,20.2,118.0,0.0,1.0,1.0,10.0,14.0,0.0,1.0,182.2,10.0
5365910,4,182.26,CC(=CCCC(=CC(=O)OC)C)C,3.4,26.3,220.0,0.0,0.0,2.0,5.0,13.0,0.0,1.0,159.5,5.0
148244548,4,154.21,CCCC(=O)OC=CC(=C)C,2.7,26.3,168.0,0.0,0.0,2.0,5.0,11.0,0.0,1.0,134.4,5.0
39742,3,214.34,CCCCCCCCC(=O)OCCCC,4.9,26.3,143.0,0.0,0.0,2.0,11.0,15.0,0.0,0.0,190.4,11.0
6429333,0,146.19,CC=C(C=O)C1=CC=CC=C1,2.2,17.1,152.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,126.8,2.0
3018383,6,272.5,CCCCCCCCCCCCC(OCC)OCC,7.0,18.5,153.0,0.0,0.0,2.0,15.0,19.0,0.0,0.0,244.3,15.0
3486665,1,152.19,CCOCC1=CC=CC=C1O,1.1,29.5,104.0,0.0,1.0,2.0,3.0,11.0,0.0,0.0,126.1,3.0
638228,0,112.21,CCCCC=CCC,3.6,0.0,53.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,109.2,4.0
7657,1,198.26,C1=CC=C(C=C1)COCC2=CC=CC=C2,3.3,9.2,137.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,169.9,4.0
61406,3,238.37,C=CCOC(=O)CCCCCC1CCCCC1,5.4,26.3,217.0,0.0,0.0,2.0,9.0,17.0,0.0,0.0,205.4,10.2
5283358,6,166.26,CCCCCC=CCC=CC=O,3.5,17.1,145.0,0.0,0.0,1.0,7.0,12.0,0.0,2.0,152.6,7.0
3776,0,60.10,CC(C)O,0.3,20.2,10.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,54.3,0.0
442402,0,204.35,CC1=CCC2(CCCC(C23C1C3)(C)C)C,4.8,0.0,336.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,175.6,1.2
6558,0,73.14,CC(C)CN,0.7,26.0,17.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,67.0,1.0
5281168,4,98.14,CCCC=CC=O,1.5,17.1,64.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,89.6,3.0
7268,3,146.14,CCOC(=O)C(=O)OCC,0.6,52.6,114.0,0.0,0.0,4.0,5.0,10.0,0.0,0.0,113.4,5.0
3033866,7,204.35,CC1=CCC(=C(C)CCC=C(C)C)CC1,4.7,0.0,296.0,0.0,0.0,0.0,3.0,15.0,0.0,1.0,184.5,3.6
256028,4,220.31,CCCCC(C1=CC=CC=C1)C(=O)OCC,4.1,26.3,195.0,0.0,0.0,2.0,7.0,16.0,1.0,0.0,188.0,7.0
560109,2,186.29,CCCCCCCC1OCC(O1)C,3.7,18.5,125.0,0.0,0.0,2.0,6.0,13.0,2.0,0.0,159.8,7.0
7826,4,144.21,CCCCCCC(=O)OC,3.0,26.3,89.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,125.8,6.0
12038,1,196.20,CCOC(=O)C1=CC(=C(C=C1)O)OC,2.1,55.8,193.0,0.0,1.0,4.0,4.0,14.0,0.0,0.0,153.2,4.0
87287812,4,170.25,CCCCOC(=O)CC=CCC,2.8,26.3,139.0,0.0,0.0,2.0,7.0,12.0,0.0,1.0,149.2,7.0
984,6,240.42,CCCCCCCCCCCCCCCC=O,7.1,17.1,142.0,0.0,0.0,1.0,14.0,17.0,0.0,0.0,221.3,14.0
80018,4,158.24,CCCCCC(C)OC(=O)C,2.9,26.3,110.0,0.0,0.0,2.0,6.0,11.0,1.0,0.0,137.3,6.0
119919,4,214.34,CCCCCCCCCCCCOC=O,5.7,26.3,124.0,0.0,0.0,2.0,12.0,15.0,0.0,0.0,191.0,12.0
121767,7,156.22,CC(=O)OC1(CCCCC1)C,2.1,26.3,146.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,126.6,3.2
68346,2,152.23,CC(=CC(=O)C(C)(C)C=C)C,3.1,17.1,193.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,136.7,3.0
23235,2,206.28,CCCCCCOC(=O)C1=CC=CC=C1,4.9,26.3,171.0,0.0,0.0,2.0,7.0,15.0,0.0,0.0,175.9,7.0
5365004,0,170.29,CCCCCCCCC=CCO,4.1,20.2,97.0,0.0,1.0,1.0,8.0,12.0,0.0,1.0,156.5,8.0
107381,2,206.28,CC1CC(OC(O1)C)(C)C2=CC=CC=C2,2.7,18.5,211.0,0.0,0.0,2.0,1.0,15.0,3.0,0.0,168.2,2.2
12198,3,160.17,CC(COC(=O)C)OC(=O)C,0.7,52.6,153.0,0.0,0.0,4.0,5.0,11.0,1.0,0.0,125.5,5.0
5281515,0,204.35,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.4,0.0,293.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,181.1,1.2
140045942,2,216.36,CCCCCCOC(C)OCCCCC,4.6,18.5,115.0,0.0,0.0,2.0,11.0,15.0,1.0,0.0,192.7,11.0
54034681,4,184.27,CCCCCCC=COC(=O)CC,3.9,26.3,150.0,0.0,0.0,2.0,8.0,13.0,0.0,1.0,162.1,8.0
6437267,7,238.37,CC=C(C)C(=O)OC1CC(CCC1C(C)C)C,4.8,26.3,291.0,0.0,0.0,2.0,4.0,17.0,3.0,1.0,201.6,5.2
244468,3,240.38,CCCC(=O)OCCCCCCCCCC=C,5.5,26.3,187.0,0.0,0.0,2.0,13.0,17.0,0.0,0.0,214.7,13.0
16832,7,158.24,CCCCCC(=O)OC(C)C,2.8,26.3,108.0,0.0,0.0,2.0,6.0,11.0,0.0,0.0,137.7,6.0
346273,1,240.30,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2,4.4,26.3,237.0,0.0,0.0,2.0,6.0,18.0,0.0,0.0,201.0,6.0
8160,7,160.21,CCCCOCCOC(=O)C,1.2,35.5,102.0,0.0,0.0,3.0,7.0,11.0,0.0,0.0,134.3,7.0
65724,3,150.22,CC1=CC(=O)C2CC1C2(C)C,1.6,17.1,248.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,126.2,0.4
15068,0,150.17,CC1=CC(=C(C=C1)O)C(=O)C,2.3,37.3,154.0,0.0,1.0,2.0,1.0,11.0,0.0,0.0,123.1,1.0
6366446,0,184.27,CCCCC=CCCOC(=O)CC,3.4,26.3,150.0,0.0,0.0,2.0,8.0,13.0,0.0,1.0,161.9,8.0
90160,4,242.31,CC(OCC1=CC=CC=C1)OCC2=CC=CC=C2,3.4,18.5,183.0,0.0,0.0,2.0,6.0,18.0,0.0,0.0,203.3,6.0
5352834,4,142.20,CC=CCCCOC(=O)C,1.8,26.3,116.0,0.0,0.0,2.0,5.0,10.0,0.0,1.0,123.1,5.0
94378,0,278.4,CCCCCCCC(=O)CCC1=CC(=C(C=C1)O)OC,3.8,46.5,265.0,0.0,1.0,3.0,10.0,20.0,0.0,0.0,235.4,10.0
112252,4,202.33,CCOC(CCCCC(C)C)OCC,4.0,18.5,107.0,0.0,0.0,2.0,9.0,14.0,0.0,0.0,178.4,9.0
5541,3,218.20,CC(=O)OCC(COC(=O)C)OC(=O)C,0.2,78.9,229.0,0.0,0.0,6.0,8.0,15.0,0.0,0.0,165.4,8.0
12296,4,102.17,CC(C)CCCO,1.6,20.2,33.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,92.9,3.0
81898,0,176.25,CC(=O)CC(C)(C)C1=CC=CC=C1,2.7,17.1,176.0,0.0,0.0,1.0,3.0,13.0,0.0,0.0,152.3,3.0
10106,0,154.25,CC(C)C12CCC(O1)(CC2)C,2.5,9.2,164.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,130.6,2.0
18554,1,96.13,CCC1=CC=CO1,2.4,13.1,52.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,83.5,1.0
12809178,3,270.41,CCCCCCCCCCC(C(=O)C)C(=O)OCC,5.6,43.4,248.0,0.0,0.0,3.0,13.0,19.0,1.0,0.0,234.4,13.0
22182802,0,242.35,CCC(C(=O)OC1CC(CCC1C(C)C)C)O,3.9,46.5,250.0,0.0,1.0,3.0,5.0,17.0,4.0,0.0,199.1,6.2
75468,1,210.27,CCOC(C1=CC=C(C=C1)OC)OCC,2.3,27.7,147.0,0.0,0.0,3.0,6.0,15.0,0.0,0.0,172.8,6.0
121731,0,94.15,CC1=CC=CCC1,2.1,0.0,107.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,83.9,0.4
637759,7,146.19,CC(=O)C=CC1=CC=CC=C1,2.1,17.1,152.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,127.5,2.0
62334,3,198.30,CC(=O)OC1CCCCC1C(C)(C)C,3.6,26.3,203.0,0.0,0.0,2.0,3.0,14.0,2.0,0.0,163.9,4.2
6435841,1,164.24,CCC=CCC1=C(C(=O)CC1)C,2.2,17.1,233.0,0.0,0.0,1.0,3.0,12.0,0.0,1.0,145.5,3.4
61967,0,190.24,CC=C(C)C(=O)OCC1=CC=CC=C1,2.8,26.3,212.0,0.0,0.0,2.0,4.0,14.0,0.0,1.0,160.8,4.0
11969488,0,182.26,CCC=CCCC1CCCC(=O)O1,2.7,26.3,185.0,0.0,0.0,2.0,4.0,13.0,1.0,1.0,154.7,5.0
60995,2,166.22,COC(CC1=CC=CC=C1)OC,2.1,18.5,104.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,139.1,4.0
61134,7,164.24,CCCCOCC1=CC=CC=C1,2.8,9.2,95.0,0.0,0.0,1.0,5.0,12.0,0.0,0.0,144.9,5.0
27458,0,136.19,CCC1=NC=CN=C1CC,1.5,25.8,81.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,115.1,2.0
11094611,0,125.17,CCC(=O)N1CCC=C1,0.7,20.3,140.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,105.7,2.6
7224,0,131.17,CC1=CC2=CC=CC=C2N1,2.5,15.8,122.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,111.1,0.0
31219,3,164.20,CCC(=O)OCC1=CC=CC=C1,2.4,26.3,137.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,137.6,4.0
31211,1,194.23,CC(=O)CCC1=CC(=C(C=C1)O)OC,0.8,46.5,191.0,0.0,1.0,3.0,4.0,14.0,0.0,0.0,157.5,4.0
62333,3,206.19,CCOC(=O)C(C(C(=O)OCC)O)O,-0.3,93.1,180.0,0.0,2.0,6.0,7.0,14.0,2.0,0.0,154.7,7.0
21108,0,140.22,CC(=O)CCCCCC=C,2.5,17.1,105.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,128.3,6.0
6428782,4,98.14,CCCC=CC=O,1.5,17.1,64.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,89.5,3.0
11468,0,154.25,CC(C)C1=CCC(CC1)(C)O,2.0,20.2,170.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,132.6,1.8
11576,7,158.19,CCCCOC(=O)CC(=O)C,1.1,43.4,140.0,0.0,0.0,3.0,6.0,11.0,0.0,0.0,131.4,6.0
76674,1,138.16,CC1=CC(=CC(=C1)OC)O,1.9,29.5,103.0,0.0,1.0,2.0,1.0,10.0,0.0,0.0,113.1,1.0
347508,3,220.35,CCCCCCCCOCC1=CC=CC=C1,5.0,9.2,138.0,0.0,0.0,1.0,9.0,16.0,0.0,0.0,196.9,9.0
12127,0,152.15,COC1=C(C=C(C=C1)C=O)O,1.0,46.5,135.0,0.0,1.0,3.0,2.0,11.0,0.0,0.0,118.6,2.0
12265,2,95.14,CC1=CC=C(N1)C,1.5,15.8,53.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,83.9,0.0
108410,7,264.4,CC(=C)C1C(C(CCC1(C)C=C)COC(=O)C)(C)C,5.2,26.3,381.0,0.0,0.0,2.0,5.0,19.0,3.0,0.0,223.1,6.2
121700,3,144.17,CCCC(=O)CC(=O)OC,0.8,43.4,129.0,0.0,0.0,3.0,5.0,10.0,0.0,0.0,118.2,5.0
7284,4,86.13,CCC(C)C=O,1.1,17.1,41.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,78.3,2.0
6654,0,136.23,CC1=CCC2CC1C2(C)C,2.8,0.0,186.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,119.2,0.6
3086387,4,152.19,CC1=NC=CN=C1OC(C)C,2.2,35.0,117.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,123.9,2.0
16441,0,150.22,CC(=C)C1CCC(=CC1)C=O,2.6,17.1,201.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,129.6,2.8
5362583,2,198.30,CCCCCC=CCCC(=O)OCC,3.8,26.3,162.0,0.0,0.0,2.0,9.0,14.0,0.0,1.0,175.1,9.0
69968,6,312.5,CCCCCCCCCCCCCCCCCCOC(=O)C,8.8,26.3,226.0,0.0,0.0,2.0,18.0,22.0,0.0,0.0,,
101604,7,208.30,CC(=O)OCCC1=CCC2CC1C2(C)C,2.6,26.3,302.0,0.0,0.0,2.0,4.0,15.0,2.0,0.0,172.6,4.6
251531,3,216.23,C1=CC=C(C=C1)CCOC(=O)C2=CC=CO2,3.1,39.4,221.0,0.0,0.0,3.0,5.0,16.0,0.0,0.0,173.2,5.0
6919,5,112.08,C1=COC(=C1)C(=O)O,0.5,50.4,99.0,0.0,1.0,3.0,1.0,8.0,0.0,0.0,84.8,1.0
1548943,0,305.4,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,3.6,58.6,341.0,0.0,2.0,3.0,9.0,22.0,0.0,1.0,255.4,10.0
5367807,7,156.22,CC=C(C)C(=O)OCC(C)C,2.9,26.3,157.0,0.0,0.0,2.0,4.0,11.0,0.0,1.0,135.5,4.0
5797328,3,236.35,CC1=C(C(CCC1)(C)C)C=CC(C)OC(=O)C,3.5,26.3,348.0,0.0,0.0,2.0,4.0,17.0,1.0,1.0,200.0,4.8
285097,0,184.27,CCCCCCC1(CCC(=O)O1)C,3.3,26.3,177.0,0.0,0.0,2.0,5.0,13.0,1.0,0.0,157.2,5.8
7593,7,210.27,C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2,3.1,17.1,187.0,0.0,0.0,1.0,4.0,16.0,0.0,0.0,179.7,4.0
7476,1,150.17,CC(=O)C1=CC=C(C=C1)OC,1.7,26.3,134.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,123.8,2.0
31283,1,256.42,CCCCCCCCCCCCCC(=O)OCC,6.7,26.3,178.0,0.0,0.0,2.0,14.0,18.0,0.0,0.0,229.3,14.0
50006,7,172.26,CC(C)CCCC(C)OC(=O)C,3.1,26.3,130.0,0.0,0.0,2.0,6.0,12.0,1.0,0.0,149.6,6.0
6438067,3,192.30,CC=CC(=O)C1CCC(C=C1C)(C)C,3.3,17.1,282.0,0.0,0.0,1.0,2.0,14.0,1.0,1.0,166.5,2.8
7983,7,144.21,CCCCOC(=O)CCC,2.2,26.3,89.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,125.4,6.0
61137,3,158.24,CCCCC(=O)OCCCC,2.7,26.3,99.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,138.4,7.0
6658,3,100.12,CC(=C)C(=O)OC,1.4,26.3,94.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,84.5,2.0
5362561,3,144.21,CCCCC(CO)C(=O)C,1.2,37.3,99.0,0.0,1.0,2.0,5.0,10.0,1.0,0.0,124.5,5.0
5356908,3,170.25,CCCCCCOC(=O)C=CC,3.2,26.3,139.0,0.0,0.0,2.0,7.0,12.0,0.0,1.0,148.9,7.0
7362,1,96.08,C1=COC(=C1)C=O,0.4,30.2,70.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,77.1,1.0
61712,0,182.22,CCC1=CC(=C(C(=C1)OC)O)OC,2.5,38.7,135.0,0.0,1.0,3.0,3.0,13.0,0.0,0.0,146.1,3.0
7991,0,102.13,CCCCC(=O)O,1.4,37.3,59.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,86.3,3.0
31272,7,116.16,CCCCOC(=O)C,1.8,26.3,68.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,99.6,4.0
5363230,1,366.6,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,9.9,26.3,309.0,0.0,0.0,2.0,21.0,26.0,0.0,1.0,,
520296,1,226.35,CCCCCCCCCC1CCCC(=O)O1,4.7,26.3,189.0,0.0,0.0,2.0,8.0,16.0,1.0,0.0,196.0,9.0
5317045,3,140.22,CCCCCC=CC(=O)C,2.8,17.1,114.0,0.0,0.0,1.0,5.0,10.0,0.0,1.0,128.7,5.0
5356940,3,218.25,CCOC(=O)C(=CC1=CC=CC=C1)C(=O)C,2.2,43.4,286.0,0.0,0.0,3.0,5.0,16.0,0.0,1.0,179.4,5.0
78750,1,135.21,CCCCC1=CC=CC=N1,2.3,12.9,80.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,119.6,3.0
16204532,2,176.26,C1CCC(CC1)CC2=NC=CN=C2,2.9,25.8,141.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,145.9,3.2
12101,0,122.16,CCC1=CC(=CC=C1)O,2.4,20.2,80.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,104.7,1.0
83553,3,170.21,CCOC(C1=CC=CO1)OCC,1.4,31.6,110.0,0.0,0.0,3.0,5.0,12.0,0.0,0.0,137.9,5.0
106997,0,182.30,CCC1(C(C2CCC1(C2)C)(C)C)O,3.2,20.2,233.0,0.0,1.0,1.0,1.0,13.0,3.0,0.0,155.0,2.0
69951,3,130.18,CCC(CC)C(=O)OC,1.9,26.3,84.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,111.7,4.0
53654,0,99.13,CC1N=C(CO1)C,0.1,21.6,98.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,82.5,0.6
216439,7,236.35,CC1=CCC(CC1OC(=O)CC(C)C)C(=C)C,3.9,26.3,326.0,0.0,0.0,2.0,5.0,17.0,2.0,0.0,200.1,5.8
219171,1,236.35,CCCCOC(C1=CC=CC=C1)OCCCC,4.1,18.5,154.0,0.0,0.0,2.0,9.0,17.0,0.0,0.0,203.7,9.0
138260,2,118.17,CCCC(OC)OC,1.3,18.5,41.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,101.0,4.0
110661,0,182.26,CC1(C2CCC(C2)(C1OC=O)C)C,3.1,26.3,234.0,0.0,0.0,2.0,2.0,13.0,3.0,0.0,149.1,3.0
6438200,0,210.31,CCCCCC=CC=CC(=O)OCCC,4.5,26.3,205.0,0.0,0.0,2.0,9.0,15.0,0.0,2.0,185.9,9.0
444212,5,174.11,C(C(=CC(=O)O)C(=O)O)C(=O)O,-1.0,112.0,251.0,0.0,3.0,6.0,4.0,12.0,0.0,1.0,123.4,4.0
